id_localidad,nombre,id_municipio
1878,DURCAL,1478
1879,FREILA,1479
1880,FUENTE VAQUEROS,1480
1881,GABIA GRANDE,1481
1882,GALERA,1482
1883,GOR,1483
1884,GRANADA,1484
1885,GUADAHORTUNA,1485
1886,GUADIX,1486
1887,CASTELL DE FERRO,1487
1888,GUEJAR-SIERRA,1488
1889,GUEVEJAR,1489
1890,HUENEJA,1490
1891,BARRIO NUEVO,1491
1892,HUESCAR,1491
1893,HUETOR-SANTILLAN,1492
1894,HUETOR-TAJAR,1493
1895,VENTA NUEVA,1493
1896,HUETOR-VEGA,1494
1897,ILLORA,1495
1898,ALOMARTES,1495
1899,IZNALLOZ,1496
1900,DOMINGO PEREZ,1496
1901,JAYENA,1497
1902,JETE,1498
1903,JUN,1499
1904,LACHAR,1500
1905,LANJARON,1501
1906,TALARA,1502
1907,LOJA,1503
1908,VENTORROS DE SAN JOSE,1503
1909,MARACENA,1504
1910,PUERTO LOPE,1505
1911,MOLVIZAR,1506
1912,MONACHIL,1507
1913,MONTEFRIO,1508
1914,MONTEJICAR,1509
1915,MONTILLANA,1510
1916,MORALEDA DE ZAFAYONA,1511
1917,MOREDA,1512
1918,MOTRIL,1513
1919,CARCHUNA,1513
1920,PUNTALON,1513
1921,LAROLES,1514
1922,NIGUELAS,1515
1923,OGIJARES,1516
1924,ORCE,1517
1925,ORGIVA,1518
1926,OTURA,1519
1927,PADUL,1520
1928,PAMPANEIRA,1521
1929,PELIGROS,1522
1930,MONTELUZ,1522
1931,PEZA (LA),1523
1932,PIÑAR,1524
1933,PINOS-PUENTE,1525
1934,CASANUEVA,1525
1935,VALDERRUBIO,1525
1936,PORTUGOS,1526
1937,PUEBLA DE DON FADRIQUE,1527
1938,ALMACILES,1527
1939,PULIANAS,1528
1940,PURULLENA,1529
1941,SALAR,1530
1942,SALOBREÑA,1531
1943,SANTA FE,1532
1944,UGIJAR,1533
1945,PURCHIL,1534
1946,VELEZ DE BENAUDALLA,1535
1947,VENTAS DE HUELMA,1536
1948,CONCHAR,1537
1949,VILLANUEVA DE LAS TORRES,1538
1950,VILLANUEVA MESIA,1539
1951,ZAFARRAYA,1540
1952,ZAGRA,1541
1953,ZUBIA (LA),1542
1954,BARRICHUELO (EL),1542
1955,ZUJAR,1543
1956,ALCOLEA DEL PINAR,1544
1957,ALGORA,1545
1958,ALMADRONES,1546
1959,ALMOGUERA,1547
1960,ALMONACID DE ZORITA,1548
1961,ALOVERA,1549
1962,ATIENZA,1550
1963,AZUQUECA DE HENARES,1551
1964,BERNINCHES,1552
1965,BRIHUEGA,1553
1966,CABANILLAS DEL CAMPO,1554
1967,CAMPILLO DE DUEÑAS,1555
1968,CASAR (EL),1556
1969,COTO (EL),1556
1970,CLAVIN (EL),1557
1971,CIFUENTES,1558
1972,CONDEMIOS DE ARRIBA,1559
1973,CUBILLO DE UCEDA (EL),1560
1974,ESPINOSA DE HENARES,1561
1975,FONTANAR,1562
1976,GUADALAJARA,1563
1977,TARACENA,1563
1978,HUMANES,1564
1979,JADRAQUE,1565
1980,LEDANCA,1566
1981,MARANCHON,1567
1982,MARCHAMALO,1568
1983,MIRABUENO,1569
1984,MOLINA,1570
1985,MONDEJAR,1571
1986,PASTRANA,1572
1987,PIOZ,1573
1988,POZO DE GUADALAJARA,1574
1989,QUER,1575
1990,SACEDON,1576
1991,SAUCA,1577
1992,SIGUENZA,1578
1993,TORIJA,1579
1994,TORREJON DEL REY,1580
1995,TORREMOCHA DEL CAMPO,1581
1996,TRIJUEQUE,1582
1997,VILLANUEVA DE LA TORRE,1583
1998,VIÑUELAS,1584
1999,YEBRA,1585
2000,YUNQUERA DE HENARES,1586
2001,ALJARAQUE,1587
2002,ALMONASTER LA REAL,1588
2003,ALMONTE,1589
2004,TORRE DE LA HIGUERA O MATALASCAÑAS,1589
2005,ALOSNO,1590
2006,THARSIS,1590
2007,ARACENA,1591
2008,AROCHE,1592
2009,AYAMONTE,1593
2010,BEAS,1594
2011,BERROCAL,1595
2012,BOLLULLOS PAR DEL CONDADO,1596
2013,BONARES,1597
2014,CALA,1598
2015,CAMPILLO (EL),1599
2016,CARTAYA,1600
2017,CERRO DE ANDEVALO (EL),1601
2018,CHUCENA,1602
2019,CORTEGANA,1603
2020,ENCINASOLA,1604
2021,ESCACENA DEL CAMPO,1605
2022,GIBRALEON,1606
2023,GRANADO (EL),1607
2024,HIGUERA DE LA SIERRA,1608
2025,HUELVA,1609
2026,ISLA-CRISTINA,1610
2027,REDONDELA (LA),1610
2028,LEPE,1611
2029,TERRON(EL),1611
2030,LUCENA DEL PUERTO,1612
2031,MANZANILLA,1613
2032,MINAS DE RIOTINTO,1614
2033,MOGUER,1615
2034,MAZAGON,1615
2035,NAVA (LA),1616
2036,NERVA,1617
2037,NIEBLA,1618
2038,PALMA DEL CONDADO (LA),1619
2039,PALOS DE LA FRONTERA,1620
2040,PATERNA DEL CAMPO,1621
2041,PAYMOGO,1622
2042,PUEBLA DE GUZMAN,1623
2043,PUNTA UMBRIA,1624
2044,ROCIANA DEL CONDADO,1625
2045,ROSAL DE LA FRONTERA,1626
2046,SAN BARTOLOME DE LA TORRE,1627
2047,SAN JUAN DEL PUERTO,1628
2048,SANTA BARBARA DE CASA,1629
2049,SANTA OLALLA DEL CALA,1630
2050,TRIGUEROS,1631
2051,VALVERDE DEL CAMINO,1632
2052,VILLABLANCA,1633
2053,VILLALBA DEL ALCOR,1634
2054,VILLANUEVA CASTILLEJOS,1635
2055,VILLARRASA,1636
2056,ZALAMEA LA REAL,1637
2057,AINSA,1638
2058,ALBALATE DE CINCA,1639
2059,ALBERO BAJO,1640
2060,ALCAMPELL,1641
2061,ALCOLEA DE CINCA,1642
2062,ALCUBIERRE,1643
2063,ALMUDEVAR,1644
2064,ALQUEZAR,1645
2065,ALTORRICON,1646
2066,AREN,1647
2067,AYERBE,1648
2068,BALLOBAR,1649
2069,BARBASTRO,1650
2070,BENABARRE,1651
2071,BIELSA,1652
2072,BIESCAS,1653
2073,BINACED,1654
2074,BINEFAR,1655
2075,BOLTAÑA,1656
2076,BROTO,1657
2077,CAMPO,1658
2078,CANDASNOS,1659
2079,CANFRANC-ESTACION,1660
2080,CAPELLA,1661
2081,CASTEJON DE SOS,1662
2082,CASTEJON DEL PUENTE,1663
2083,ESPLUS,1664
2084,ESTADILLA,1665
2085,ESTOPIÑAN,1666
2086,FONZ,1667
2087,FRAGA,1668
2088,GRADO (EL),1669
2089,GRAÑEN,1670
2090,MONTESUSIN,1670
2091,GRAUS,1671
2092,VENTAS DE SANTA LUCIA (LAS),1671
2093,GURREA DE GALLEGO,1672
2094,HUERTO,1673
2095,HUESCA,1674
2096,SERRADUY,1675
2097,JACA,1676
2098,LABUERDA,1677
2099,LALUEZA,1678
2100,LANAJA,1679
2101,LOPORZANO,1680
2102,MONZON,1681
2103,ARASCUES,1682
2104,ONTIÑENA,1683
2105,OSSO DE CINCA,1684
2106,PEÑALBA,1685
2107,PERALTA DE ALCOFEA,1686
2108,PERALTILLA,1687
2109,SANTA ENGRACIA DE JACA,1688
2110,SABIÑANIGO,1689
2111,HOSTAL DE IPIES,1689
2112,FORMIGAL,1690
2113,TRAMACASTILLA DE TENA,1690
2114,ESTICHE DE CINCA,1691
2115,POMAR DE CINCA,1691
2116,SANTALECINA,1691
2117,SARIÑENA,1692
2118,SECASTILLA,1693
2119,SENA,1694
2120,SIETAMO,1695
2121,ESQUEDAS,1696
2122,TAMARITE DE LITERA,1697
2123,SALINAS,1698
2124,TORRENTE DE CINCA,1699
2125,TORRES DE BARBUES,1700
2126,VALFONDA DE SANTA ANA,1700
2127,HECHO,1701
2128,VILLANOVA,1702
2129,VILLANUA,1703
2130,VILLANUEVA DE SIGENA,1704
2131,ZAIDIN,1705
2132,ALBANCHEZ DE MAGINA,1706
2133,ALCALA LA REAL,1707
2134,RABITA (LA),1707
2135,ERMITA NUEVA,1707
2136,ALCAUDETE,1708
2137,BOBADILLA,1708
2138,NOGUERONES,1708
2139,ANDUJAR,1709
2140,ARJONA,1710
2141,ARJONILLA,1711
2142,ARQUILLOS,1712
2143,ARROYO DEL OJANCO,1713
2144,BAEZA,1714
2145,BAILEN,1715
2146,BAÑOS DE LA ENCINA,1716
2147,BEAS DE SEGURA,1717
2148,BEDMAR,1718
2149,BEGIJAR,1719
2150,BELMEZ DE LA MORALEDA,1720
2151,CABRA DEL SANTO CRISTO,1721
2152,CAMBIL,1722
2153,CAMPILLO DE ARENAS,1723
2154,CARBONEROS,1724
2155,CARCHELEJO,1725
2156,CARCHEL,1725
2157,CAROLINA (LA),1726
2158,CASTELLAR,1727
2159,CASTILLO DE LOCUBIN,1728
2160,CAZORLA,1729
2161,CHICLANA DE SEGURA,1730
2162,CHILLUEVAR,1731
2163,FRAILES,1732
2164,FUERTE DEL REY,1733
2165,GUARDIA DE JAEN (LA),1734
2166,GUARROMAN,1735
2167,HUELMA,1736
2168,HUESA,1737
2169,IBROS,1738
2170,IRUELA (LA),1739
2171,IZNATORAF,1740
2172,JABALQUINTO,1741
2173,JAEN,1742
2174,JAMILENA,1743
2175,JIMENA,1744
2176,JODAR,1745
2177,LAHIGUERA,1746
2178,LINARES,1747
2179,LOPERA,1748
2180,MANCHA REAL,1749
2181,MARMOLEJO,1750
2182,MARTOS,1751
2183,MONTE LOPE-ALVAREZ,1751
2184,MENGIBAR,1752
2185,ALDEAHERMOSA,1753
2186,VENTA DE LOS SANTOS,1753
2187,NAVAS DE SAN JUAN,1754
2188,NOALEJO,1755
2189,ORCERA,1756
2190,PEAL DE BECERRO,1757
2191,PEGALAJAR,1758
2192,PORCUNA,1759
2193,POZO ALCON,1760
2194,PUENTE DE GENAVE,1761
2195,PUERTA DE SEGURA (LA),1762
2196,QUESADA,1763
2197,RUS,1764
2198,SABIOTE,1765
2199,SANTA ELENA,1766
2200,SANTIAGO DE LA ESPADA,1767
2201,SANTISTEBAN DEL PUERTO,1768
2202,SANTO TOME,1769
2203,CORTIJOS NUEVOS,1770
2204,SILES,1771
2205,SORIHUELA DEL GUADALIMAR,1772
2206,TORREDELCAMPO,1773
2207,TORREBLASCOPEDRO,1774
2208,TORREDONJIMENO,1775
2209,TORREPEROGIL,1776
2210,TORRES,1777
2211,TORRES DE ALBANCHEZ,1778
2212,UBEDA,1779
2213,VALDEPEÑAS DE JAEN,1780
2214,VILCHES,1781
2215,VILLACARRILLO,1782
2216,MOGON,1782
2217,VILLANUEVA DE LA REINA,1783
2218,VILLANUEVA DEL ARZOBISPO,1784
2219,VILLARES (LOS),1785
2220,VILLARGORDO,1786
2221,GRAJAL DE RIBERA,1787
2222,ARDON,1788
2223,ASTORGA,1789
2224,BAÑEZA (LA),1790
2225,BEMBIBRE,1791
2226,SAN ROMAN DE BEMBIBRE,1791
2227,BOÑAR,1792
2228,COMBARROS,1793
2229,BURGO RANERO (EL),1794
2230,CABREROS DEL RIO,1795
2231,CACABELOS,1796
2232,CAMPO DE VILLAVIDEL,1797
2233,CAMPONARAYA,1798
2234,VILLANUEVA DE CARRIZO,1799
2235,CARROCERA,1800
2236,CASTROCALBON,1801
2237,NOGAREJAS,1802
2238,CHOZAS DE ARRIBA,1803
2239,CISTIERNA,1804
2240,VIDANES,1804
2241,ALMAZCARA,1805
2242,SAHECHORES DE RUEDA,1806
2243,CUBILLOS DEL SIL,1807
2244,FABERO,1808
2245,FRESNO DE LA VEGA,1809
2246,HOSPITAL DE ORBIGO,1810
2247,PUENTE DE ORBIGO,1810
2248,LAGUNA DE NEGRILLOS,1811
2249,LEON,1812
2250,ARMUNIA,1812
2251,MANSILLA DE LAS MULAS,1813
2252,MANSILLA MAYOR,1814
2253,ONZONILLA,1815
2254,VILORIA DE LA JURISDICCION,1815
2255,PARAMO DEL SIL,1816
2256,POLA DE GORDON (LA),1817
2257,PONFERRADA,1818
2258,PUEBLA DE LILLO,1819
2259,PUENTE DE DOMINGO FLOREZ,1820
2260,RIAÑO,1821
2261,RIEGO DE LA VEGA,1822
2262,OTERICO,1823
2263,RIOSECO DE TAPIA,1824
2264,ROBLA (LA),1825
2265,VALCABADO DEL PARAMO,1826
2266,SAHAGUN,1827
2267,SAN ANDRES DEL RABANEDO,1828
2268,TROBAJO DEL CAMINO,1828
2269,SAN CRISTOBAL DE LA POLANTERA,1829
2270,SAN EMILIANO,1830
2271,MATALLANA DE VALMADRIGAL,1831
2272,SANTIBAÑEZ DE LA ISLA,1832
2273,SANTA MARIA DEL PARAMO,1833
2274,SANTOVENIA DE LA VALDONCINA,1834
2275,SARIEGOS DEL BERNESGA,1835
2276,CALDAS DE LUNA,1836
2277,TORAL DE LOS GUZMANES,1837
2278,TORENO,1838
2279,TRABADELO,1839
2280,GAVILANES,1840
2281,ARMELLADA,1840
2282,MANSILLA DEL PARAMO,1841
2283,VALDELAFUENTE,1842
2284,ALDEA DEL PUENTE (LA),1843
2285,VALDERAS,1844
2286,PUENTE ALMUHEY,1845
2287,FONTECHA,1846
2288,VALENCIA DE DON JUAN,1847
2289,VALVERDE DE LA VIRGEN,1848
2290,VEGA DE ESPINAREDA,1849
2291,PORTELA DE VALCARCE (LA),1850
2292,VILLABLINO,1851
2293,VILLAGER DE LACIANA,1851
2294,VILLADANGOS DEL PARAMO,1852
2295,TORAL DE LOS VADOS,1853
2296,BRAÑUELAS,1854
2297,MANZANAL DEL PUERTO,1854
2298,VILLAMAÑAN,1855
2299,VILLAMANIN DE LA TERCIA,1856
2300,VILLAMEJIL,1857
2301,PALANQUINOS,1858
2302,VILLAQUEJIDA,1859
2303,VILLAQUILAMBRE,1860
2304,VILLAOBISPO DE LAS REGUERAS,1860
2305,NAVATEJERA,1860
2306,ESTEBANEZ DE LA CALZADA,1861
2307,VEGUELLINA DE ORBIGO,1861
2308,TOLDANOS,1862
2309,CASTRILLO DE LA RIBERA,1862
2310,AGER,1863
2311,AGRAMUNT,1864
2312,ALBATARREC,1865
2313,ALBESA,1866
2314,ALCARRAS,1867
2315,ALCOLETGE,1868
2316,ALFARRAS,1869
2317,ALFES,1870
2318,ALGERRI,1871
2319,ALGUAIRE,1872
2320,ALMACELLES,1873
2321,ALMENAR,1874
2322,ALPICAT,1875
2323,ANGLESOLA,1876
2324,ARBECA,1877
2325,ARTESA DE LLEIDA,1878
2326,ARTESA DE SEGRE,1879
2327,ASPA,1880
2328,BALAGUER,1881
2329,BASSELLA,1882
2330,BAUSEN,1883
2331,BELLCAIRE D'URGELL,1884
2332,BELL-LLOC D'URGELL,1885
2333,BELLPUIG,1886
2334,SEANA,1886
2335,BELLVER DE CERDANYA,1887
2336,BELLVIS,1888
2337,BENAVENT DE SEGRIA,1889
2338,BORGES BLANQUES (LES),1890
2339,CAMARASA,1891
2340,CASTELLDANS,1892
2341,CERVERA,1893
2342,COLL DE NARGO,1894
2343,CORBINS,1895
2344,CUBELLS,1896
2345,ESPOT,1897
2346,ESTERRI D'ANEU,1898
2347,FONDARELLA,1899
2348,FULIOLA (LA),1900
2349,GIMENELLS,1901
2350,GOLMES,1902
2351,FONOLLERES,1903
2352,GUISSONA,1904
2353,IVARS D'URGELL,1905
2354,JUNCOSA,1906
2355,JUNEDA,1907
2356,LES,1908
2357,LINYOLA,1909
2358,LLARDECANS,1910
2359,LLEIDA,1911
2360,BASSES D'ALPICAT (LES),1911
2361,SUCHS,1911
2362,LLES DE CERDANYA,1912
2363,MAIALS,1913
2364,MIRALCAMP,1914
2365,MOLLERUSSA,1915
2366,MONTFERRER,1916
2367,MONTOLIU DE LLEIDA,1917
2368,ARTIES,1918
2369,OLIANA,1919
2370,OLIUS,1920
2371,ORGANYA,1921
2372,PALAU D'ANGLESOLA (EL),1922
2373,PLANS DE SIO (ELS),1923
2374,POBLA DE SEGUR (LA),1924
2375,PONT DE SUERT (EL),1925
2376,PONTS,1926
2377,PRATS,1927
2378,RIALP,1928
2379,ROSSELLO,1929
2380,SANT GUIM DE FREIXENET,1930
2381,SANT LLORENÇ DE MORUNYS,1931
2382,SANT RAMON,1932
2383,SEROS,1933
2384,SEU D'URGELL (LA),1934
2385,SIDAMON,1935
2386,SOLSONA,1936
2387,SORIGUERA,1937
2388,SORT,1938
2389,SOSES,1939
2390,SUDANELL,1940
2391,SUNYER,1941
2392,TARREGA,1942
2393,TERMENS,1943
2394,TORA,1944
2395,TORREFARRERA,1945
2396,TORREGROSSA,1946
2397,TORRELAMEU,1947
2398,TORRES DE SEGRE,1948
2399,TREMP,1949
2400,PALAU DE NOGUERA,1949
2401,VILAMITJANA,1949
2402,BARRUERA,1950
2403,VALLFOGONA DE BALAGUER,1951
2404,VERDU,1952
2405,VIELHA,1953
2406,BETREN,1953
2407,VILAGRASSA,1954
2408,VILALLER,1955
2409,VILAMOS,1956
2410,VILANOVA DE LA BARCA,1957
2411,VILA-SANA,1958
2412,ABADIN,1959
2413,XESTA (A),1959
2414,ALFOZ,1960
2415,ANTAS DE ULLA,1961
2416,CADAVO (O),1962
2417,BARALLA,1963
2418,BARREIROS (CASCO URBANO),1964
2419,BECERREA,1965
2420,BEGONTE,1966
2421,BURELA,1967
2422,BARRELA (A),1968
2423,CARBALLEDO,1968
2424,CASTRO DE RIBEIRAS DE LEA,1969
2425,CASTRO DE REI,1969
2426,CASTROVERDE,1970
2427,CERVO,1971
2428,CHANTADA,1972
2429,SOBREIRA,1972
2430,CORGO (O),1973
2431,GOMEAN,1973
2432,MUIMENTA,1974
2433,COSPEITO,1974
2434,FONSAGRADA (A),1975
2435,FOZ,1976
2436,FRIOL,1977
2437,GUITIRIZ,1978
2438,GUNTIN DE PALLARES,1979
2439,VEIGA (A),1979
2440,LOURENZA (CASCO URBANO),1980
2441,LUGO,1981
2442,CAL DE PEON,1981
2443,PIUGOS DE PENA,1981
2444,SOÑARIÑO,1981
2445,NADELA,1981
2446,CEAO (O),1981
2447,MUXA DE ABAIXO,1981
2448,MUXA DE ARRIBA,1981
2449,CASTELO,1981
2450,PICATO (EL),1981
2451,LOUZANETA,1981
2452,TOLDA (LA),1981
2453,MEIRA,1982
2454,MONDOÑEDO,1983
2455,MONFORTE DE LEMOS,1984
2456,MONTERROSO,1985
2457,PROBA (A),1986
2458,OUTEIRO DE REI,1987
2459,PALAS DE REI,1988
2460,FERREIRA DE PANTON (CASCO URBANO),1989
2461,PARADELA,1990
2462,PASTORIZA,1991
2463,REGUEIRA (A),1991
2464,PEDRAFITA DO CEBREIRO,1992
2465,POBRA DO BROLLON (A),1993
2466,POL,1994
2467,PONTENOVA (A),1995
2468,PORTOMARIN,1996
2469,QUIROGA,1997
2470,RABADE,1998
2471,RIBADEO,1999
2472,VILAR,1999
2473,ROCHELA (A),1999
2474,RODRIGAS (AS),2000
2475,SAMOS,2001
2476,SARRIA,2002
2477,OURAL (O),2002
2478,VILAPEDRE,2002
2479,ESCAIRON,2003
2480,VILAESTEVA,2003
2481,TABOADA,2004
2482,VILALBA,2005
2483,VIVEIRO,2006
2484,AREA,2006
2485,LANDROVE (SAN XIAO),2006
2486,CANDAMIL,2007
2487,XOVE,2008
2488,CAMBA,2008
2489,AJALVIR,2009
2490,ALAMO (EL),2010
2491,ALCALA DE HENARES,2011
2492,ALCOBENDAS,2012
2493,ALCORCON,2013
2494,ALDEA DEL FRESNO,2014
2495,ALGETE,2015
2496,ALPEDRETE,2016
2497,ARANJUEZ,2017
2498,ARGANDA,2018
2499,BECERRIL DE LA SIERRA,2020
2500,BOADILLA DEL MONTE,2021
2501,CERCEDA,2022
2502,BRUNETE,2023
2503,BUITRAGO DEL LOZOYA,2024
2504,CABRERA (LA),2025
2505,CADALSO DE LOS VIDRIOS,2026
2506,CAMPO REAL,2027
2507,CASARRUBUELOS,2028
2508,CENICIENTOS,2029
2509,CERCEDILLA,2030
2510,CHINCHON,2031
2511,CIEMPOZUELOS,2032
2512,COBEÑA,2033
2513,COLLADO MEDIANO,2034
2514,COLLADO VILLALBA,2035
2515,VILLALBA DE GUADARRAMA,2035
2516,COLMENAR DE OREJA,2036
2517,COLMENAR DEL ARROYO,2037
2518,COLMENAR VIEJO,2038
2519,COSLADA,2039
2520,DAGANZO DE ARRIBA,2040
2521,FRAILES (LOS),2040
2522,ESCORIAL (EL),2041
2523,ESTREMERA,2042
2524,FUENLABRADA,2043
2525,FUENTE EL SAZ DE JARAMA,2044
2526,FUENTIDUEÑA DE TAJO,2045
2527,GALAPAGAR,2046
2528,GETAFE,2047
2529,ALDEHUELA Y LA TORRECILLA (LA),2047
2530,GRIÑON,2048
2531,GUADALIX DE LA SIERRA,2049
2532,GUADARRAMA,2050
2533,HORCAJO DE LA SIERRA,2051
2534,HOYO DE MANZANARES,2052
2535,HUMANES DE MADRID,2053
2536,LEGANES,2054
2537,BUTARQUE,2054
2538,FORTUNA,2054
2539,LOECHES,2055
2540,CABALLO (EL),2055
2541,LOZOYA,2056
2542,LOZOYUELA,2057
2543,MADRID,2058
2544,MAJADAHONDA,2059
2545,MANZANARES EL REAL,2060
2546,MECO,2061
2547,MEJORADA DEL CAMPO,2062
2548,MIRAFLORES DE LA SIERRA,2063
2549,MOLAR (EL),2064
2550,MORALEJA DE ENMEDIO,2065
2551,MORALZARZAL,2066
2552,MORATA DE TAJUÑA,2067
2553,MOSTOLES,2068
2554,NIEVES (LAS),2068
2555,NAVACERRADA,2069
2556,NAVALCARNERO,2070
2557,NAVAS DEL REY,2071
2558,NUEVO BAZTAN,2072
2559,ORUSCO,2073
2560,PARACUELLOS DE JARAMA,2074
2561,AVALON (EL),2074
2562,PARLA,2075
2563,PELAYOS DE LA PRESA,2076
2564,PERALES DE TAJUÑA,2077
2565,PEZUELA DE LAS TORRES,2078
2566,PINTO,2079
2567,POZUELO DE ALARCON,2080
2568,RASCAFRIA,2081
2569,RIVAS-VACIAMADRID,2082
2570,ROBLEDO DE CHAVELA,2083
2571,ROZAS DE MADRID (LAS),2084
2572,SAN AGUSTIN DEL GUADALIX,2085
2573,SAN FERNANDO DE HENARES,2086
2574,CAMPITO (EL),2086
2575,SAN LORENZO DE EL ESCORIAL,2087
2576,SAN MARTIN DE LA VEGA,2088
2577,SAN RAMON,2089
2578,SAN MARTIN DE VALDEIGLESIAS,2089
2579,SAN SEBASTIAN DE LOS REYES,2090
2580,PARADILLA (LA),2091
2581,SERNA DEL MONTE (LA),2092
2582,SEVILLA LA NUEVA,2093
2583,SOMOSIERRA,2094
2584,SOTO DEL REAL,2095
2585,TIELMES,2096
2586,TORREJON DE ARDOZ,2097
2587,BASE AEREA,2097
2588,TORREJON DE LA CALZADA,2098
2589,TORREJON DE VELASCO,2099
2590,TORRELAGUNA,2100
2591,TORRELODONES,2101
2592,TORRES DE LA ALAMEDA,2102
2593,TRES CANTOS,2103
2594,VALDEMORILLO,2104
2595,VALDEMORO,2105
2596,VALMOR-ROMPECUBAS,2105
2597,VALDETORRES DE JARAMA,2106
2598,VELILLA DE SAN ANTONIO,2107
2599,VENTURADA,2108
2600,VILLA DEL PRADO,2109
2601,VILLACONEJOS,2110
2602,VILLALBILLA,2111
2603,VILLAMANTA,2112
2604,VILLANUEVA DE LA CAÑADA,2113
2605,VILLANUEVA DE PERALES,2114
2606,VILLANUEVA DEL PARDILLO,2115
2607,VILLAREJO DE SALVANES,2116
2608,VILLAVICIOSA DE ODON,2117
2609,ALAMEDA,2118
2610,ALFARNATE,2119
2611,ALGARROBO,2120
2612,ALHAURIN DE LA TORRE,2121
2613,ALHAURIN EL GRANDE,2122
2614,ALMARGEN,2123
2615,ALORA,2124
2616,ALOZAINA,2125
2617,ANTEQUERA,2126
2618,VILLANUEVA CONCEPCION,2126
2619,ARCHIDONA,2127
2620,ARDALES,2128
2621,ARRIATE,2129
2622,BENALMADENA,2130
2623,ARROYO DE LA MIEL-BENALMADENA COSTA,2130
2624,BENAMARGOSA,2131
2625,BENAMOCARRA,2132
2626,BENAOJAN,2133
2627,BURGO (EL),2134
2628,CAMPILLOS,2135
2629,CAÑETE LA REAL,2136
2630,CARTAMA,2137
2631,CASABERMEJA,2138
2632,CASARABONELA,2139
2633,CASARES,2140
2634,COIN,2141
2635,COLMENAR,2142
2636,COMPETA,2143
2637,CORTES DE LA FRONTERA,2144
2638,CUEVAS BAJAS,2145
2639,CUEVAS DE SAN MARCOS,2146
2640,CUEVAS DEL BECERRO,2147
2641,ESTEPONA,2148
2642,BUENAS NOCHES,2148
2643,CANCELADA,2148
2644,LOMA DEL MONTE,2148
2645,FUENGIROLA,2149
2646,FUENTE DE PIEDRA,2150
2647,GAUCIN,2151
2648,GUARO,2152
2649,HUMILLADERO,2153
2650,MALAGA,2154
2651,CAMPANILLAS,2154
2652,MANILVA,2155
2653,MARBELLA,2156
2654,SAN PEDRO DE ALCANTARA,2156
2655,NUEVA ANDALUCIA,2156
2656,MIJAS,2157
2657,LAGUNAS (LAS),2157
2658,CALAHONDA-CHAPARRAL,2157
2659,OSUNILLAS-PEÑA BLANQUILLA,2157
2660,MOLLINA,2158
2661,MONDA,2159
2662,NERJA,2160
2663,OJEN,2161
2664,PERIANA,2162
2665,PIZARRA,2163
2666,CERRALBA,2163
2667,RINCON DE LA VICTORIA,2164
2668,CALA DEL MORAL (LA),2164
2669,RIOGORDO,2165
2670,RONDA,2166
2671,MONTECORTO,2166
2672,CORUMBELA,2167
2673,SIERRA DE YEGUAS,2168
2674,TEBA,2169
2675,TORREMOLINOS,2170
2676,TORROX,2171
2677,TORROX-COSTA,2171
2678,VALLE DE ABDALAJIS,2172
2679,VELEZ-MALAGA,2173
2680,TORRE DEL MAR,2173
2681,CAJIZ,2173
2682,TRAPICHE,2173
2683,VILLANUEVA DE ALGAIDAS,2174
2684,VILLANUEVA DE TAPIA,2175
2685,VILLANUEVA DEL ROSARIO,2176
2686,VILLANUEVA DEL TRABUCO,2177
2687,VIÑUELA,2178
2688,YUNQUERA,2179
2689,MELILLA,2180
2690,ABANILLA,2181
2691,ABARAN,2182
2692,AGUILAS,2183
2693,ALCANTARILLA,2184
2694,ALCAZARES (LOS),2185
2695,ALEDO,2186
2696,ALGUAZAS,2187
2697,ALHAMA DE MURCIA,2188
2698,ARCHENA,2189
2699,BENIEL,2190
2700,BLANCA,2191
2701,BULLAS,2192
2702,CALASPARRA,2193
2703,CARAVACA DE LA CRUZ,2194
2704,BENABLON,2194
2705,BARRANDA,2194
2706,ALMUDEMA (LA),2194
2707,CARTAGENA,2195
2708,FERRIOL (EL),2195
2709,TORRECIEGA,2195
2710,SANTA LUCIA,2195
2711,ALGAR (EL),2195
2712,BELONES (LOS),2195
2713,CABO DE PALOS,2195
2714,ALBUJON,2195
2715,ALJORRA (LA),2195
2716,PUEBLA (LA),2195
2717,APARECIDA (LA),2195
2718,POZO ESTRECHO,2195
2719,PALMA (LA),2195
2720,CAMACHOS (LOS),2195
2721,VEREDA (LA),2195
2722,SAN ANTONIO ABAD,2195
2723,MOLINOS MARFAGONES,2195
2724,CUESTA BLANCA DE ABAJO,2195
2725,CANTERAS,2195
2726,DOLORES (LOS),2195
2727,PATOJOS (LOS),2195
2728,CEHEGIN,2196
2729,CANARA,2196
2730,CEUTI,2197
2731,TORRAOS (LOS),2197
2732,CIEZA,2198
2733,VENTA DEL OLIVO,2198
2734,FORTUNA,2199
2735,FUENTE ALAMO,2200
2736,ALMAGROS (LOS),2200
2737,BALSAPINTADA,2200
2738,JUMILLA,2201
2739,LIBRILLA,2202
2740,LORCA,2203
2741,HOYA (LA),2203
2742,ERMITA DEL RAMONETE,2203
2743,PURIAS,2203
2744,ABADES (LOS) Y LAS NORIAS,2203
2745,LA CAMPANA,2203
2746,ZARCILLA DE RAMOS,2203
2747,PACA (LA),2203
2748,TORRECILLA,2203
2749,LORQUI,2204
2750,MAZARRON,2205
2751,IFRE-CAÑADA DE GALLEGO,2205
