id_estacion,Dirección,Código postal,Latitud,Longitud,Tipo,Rótulo,Tipo venta,Rem.,Margen,id_localidad
10402,CARRETERA NACIONAL 340 KM. 1156,43110,41.114611,1.181417,terrestre,SHELL,P,OM,I,3669
10403,CARRER VILA SECA 14,43110,41.116306,1.182056,terrestre,ICOR ENERGIA,P,dm,D,3669
10404,CALLE SOFRE 5,43006,41.138500,1.221806,terrestre,HAM BIONET,P,dm,D,3666
10405,POLIGONO INDUSTRIAL RIU CLAR C/GRANIT S/N PARC.35-38,43006,41.138083,1.218889,terrestre,SIN ASIGNAR,P,dm,N,3666
10406,CALLE MERCURI 1517,43006,41.141167,1.227028,terrestre,EXOIL,P,dm,D,3666
10407,CR AP-1 03,43006,41.115056,1.220861,terrestre,PETROCAT DIRECTE,P,OM,D,3666
10408,CALLE COURE (DEL) 7,43006,41.138972,1.218667,terrestre,CONFORT AUTO,P,dm,D,3666
10409,CALLE B-PP9 2,43006,41.130583,1.206556,terrestre,BENZOIL,P,dm,I,3666
10410,POLIGONO INDUSTRIAL FRANCOLI 4,43006,41.113833,1.225806,terrestre,BONAREA,P,dm,D,3666
10411,CALLE COURE DEL  EN  TORREFORTA 9,43006,41.140583,1.226167,terrestre,EXOIL,P,dm,D,3666
10412,POLIGONO IND. FRANCOLI PARCELA 1 1,43006,41.113944,1.222444,terrestre,REPSOL,P,OM,D,3666
10413,CR N-340 1160,43006,41.117389,1.228278,terrestre,REPSOL,P,OM,I,3666
10414,CR N-340 1159.5,43006,41.115417,1.222472,terrestre,REPSOL,P,OM,D,3666
10415,CALLE FRANCOLI 75,43006,41.120139,1.220028,terrestre,CEPSA,P,OM,I,3666
10416,CARRETERA N-420 KM. 867,43006,41.124361,1.212444,terrestre,CEPSA,P,OM,D,3666
10417,CARRETERA N-420 KM. 867,43006,41.124639,1.214028,terrestre,CEPSA,P,OM,I,3666
10418,CARRER DEL COURE 2,43006,41.141194,1.230639,terrestre,REPSOL,P,dm,D,3666
10419,CALLE CTRA VELLA DE VALENCIA 5,43006,41.115944,1.233139,terrestre,BP TARRAGONA CITY,P,OM,N,3666
10420,CALLE EIX TRANSVERSAL S/N S/N,43006,41.108528,1.228250,terrestre,OIL PRIX,P,OM,D,3666
10421,AUTOVIA A-1 TARRAGONA-SALOU KM. 3,43006,41.105417,1.197528,terrestre,SHELL,P,OM,D,3666
10422,POL. INDUSTRIAL RIU-CLAR C/ SOFRE Nº 3,43006,41.138500,1.221797,terrestre,BIONET,P,dm,N,3666
10423,AUTOVIA DE REUS KM. 4,43080,41.128472,1.203806,terrestre,CARREFOUR,P,dm,N,3666
10424,CARRETERA C-44 KM. 20200,43746,41.047806,0.729667,terrestre,REPSOL,P,OM,N,3670
10425,CARRETERA N-340 KM. 11774,43830,41.147167,1.412222,terrestre,CEPSA,P,OM,I,3671
10426,CARRETERA DE LA RIERA KM. 20,43830,41.152056,1.393444,terrestre,GALP,P,OM,N,3671
10427,CALLE RIERA DE GAIA (DE LA) 20,43830,41.150250,1.393306,terrestre,OILPRIX,P,OM,D,3671
10428,AVENIDA GENERALITAT (DE LA) 10,43500,40.789222,0.523333,terrestre,TAMOIL,P,OM,D,3672
10429,CARRETERA TORTOSA A LŽALDEA KM. 1,43500,40.795444,0.521667,terrestre,SUPECO,P,dm,N,3672
10430,RAMBLA FELIP PEDRELL 164,43500,40.819333,0.523889,terrestre,CEPSA,P,dm,D,3672
10431,CARRETERA C-42 KM. 5,43500,40.764750,0.569917,terrestre,CEPSA,P,dm,I,3672
10432,CARRETERA EIX DE L'EBRE KM. S/N,43500,40.819417,0.516000,terrestre,ALCAMPO,P,dm,N,3672
10433,CL PZA. CORONA DE ARAGON S.N.,43500,40.816361,0.513444,terrestre,REPSOL,P,dm,D,3672
10434,CARRETERA C/230 KM. 17400,43500,40.807972,0.510194,terrestre,CEPSA,P,dm,D,3672
10435,CALLE RONDA REUS 25/27,43500,40.808083,0.522667,terrestre,CAMPSA,P,dm,D,3672
10436,AVENIDA GENERALITAT 152,43500,40.799972,0.519972,terrestre,PETRONOR,P,OM,D,3672
10437,CR RAVAL DE CRIST S/N,43500,40.810833,0.509167,terrestre,SOLDEBRE,R,dm,N,3672
10438,CARRETERA T 331 KM. 1750,43550,40.587778,0.442750,terrestre,PETRONOR,P,OM,D,3673
10439,MAJOR  183,43550,40.592889,0.443917,terrestre,CAMPO,P,dm,N,3673
10440,CALLE MAJOR 212,43550,40.593139,0.443417,terrestre,ESCLATOIL,P,dm,D,3673
10441,POLIGONO IND. DE VALLS/CARRETERA DEL PLA 180,43800,41.304306,1.262639,terrestre,BONAREA,P,dm,D,3674
10442,CARRETERA C-246 VALLS-BARCELONA KM. 0850,43800,41.283111,1.261111,terrestre,REPSOL,P,OM,D,3674
10443,CALLE CTRA. DE MONTBLANC 34,43800,41.288500,1.249472,terrestre,REPSOL,P,OM,D,3674
10444,CARRETERA C-37 VALLS IGUALADA KM. 25,43800,41.298361,1.258472,terrestre,REPSOL,P,OM,D,3674
10445,POLIGONO POL. 17 PARCELA 127-129 ENLACE AUTOVÍA A-27 CON C-37 S/N,43800,41.271861,1.229361,terrestre,REPSOL,P,OM,I,3674
10446,CALLE CTRA. DE TARRAGONA 28,43800,41.278583,1.246944,terrestre,REPSOL,P,dm,D,3674
10447,HIPER ESCLAT. ARTESANSS/N POL.IND.VALLS,43800,41.313694,1.268611,terrestre,ESCLATOIL,P,dm,N,3674
10448,CARRETERA C-724 KM. 63,43800,41.274528,1.236056,terrestre,ICOR ENERGIA,P,dm,I,3674
10449,CALLE BLANQUERS 51,43800,41.311028,1.260972,terrestre,CEPSA,P,dm,I,3674
10450,ACCESO NORTE A VANDELLÒS (C-233 km 98),43891,41.020139,0.827250,terrestre,ALAS,P,dm,I,3675
10451,CR N-340 11282,43891,40.989056,0.908194,terrestre,REPSOL,P,OM,I,3675
10452,POLIGONO LES TAPIES II S/N,43890,41.007028,0.911000,terrestre,BONAREA,P,dm,I,3676
10453,CR. CN-340 km 11218,43890,40.949250,0.856972,terrestre,ALAS,P,dm,D,3676
10454,AUTOPISTA AP-7 (MRG.DCHO.) KM. 283,43890,40.985694,0.893722,terrestre,ENI,P,dm,D,3676
10455,AUTOPISTA AP-7 (MRG.IZDO.) KM. 283,43890,40.985472,0.897139,terrestre,ENI,P,dm,I,3676
10456,AUTOPISTA AP7 KM. 283,43890,40.986306,0.893639,terrestre,HAM,P,dm,D,3676
10457,CARRETERA Nº 340 KM. 11218,43890,40.949722,0.855917,terrestre,REPSOL,P,OM,D,3676
10458,CARRER DE JOAN ORÓ 2,43891,41.007250,0.910639,terrestre,ALAS CENTRAL,P,dm,N,3676
10459,CALLE ANTONI DEU FONT 19,43700,41.211611,1.529444,terrestre,ESCLATOIL,P,dm,D,3677
10460,AVENIDA DE LA GENERALITAT 22,43700,41.187444,1.520028,terrestre,Q8,P,dm,N,3677
10461,CARRETERA CTRA COMARCAL 246 KM. ,43700,41.215389,1.546472,terrestre,Q8,P,dm,N,3677
10462,CR VENDRELL A VALLS KM  S/N,43700,41.224778,1.534611,terrestre,BP LA COMETA,P,dm,N,3677
10463,CL AVDA JAUME CARNER ESQ.C/DEL MAR,43700,41.219778,1.536972,terrestre,REPSOL,P,OM,D,3677
10464,AVENIDA LAS MATAS 12,43880,41.225194,1.544111,terrestre,PETROCAT,P,OM,D,3677
10465,CARRETERA NACIONAL 340 KM. 1187,43880,41.186250,1.513472,terrestre,GM FUEL STATIONS,P,dm,I,3678
10466,CALLE CERVANTES 5,43782,41.119333,0.408194,terrestre,COVILALBA,P,dm,I,3679
10467,CARRETERA T-722 KM. 115,43141,41.205778,1.207444,terrestre,ICOR ENERGIA,P,dm,N,3680
10468,AUTOPISTA AP-2 (MRG.IZDO.) KM. 2215,43814,41.287889,1.411861,terrestre,GALP,P,OM,I,3681
10469,AUTOPISTA AP-2 (MRG.DCHO.) KM. 2215,43814,41.286361,1.414278,terrestre,GALP,P,OM,D,3681
10470,CR C-51 265,43814,41.289778,1.351222,terrestre,CAMPSA,P,OM,D,3681
10471,AVENIDA VILA DEL COMU DE LA 8,43480,41.117361,1.152361,terrestre,REPSOL,P,OM,D,3682
10472,CARRETERA N-340A KM. 1151,43480,41.103389,1.130611,terrestre,SHELL,P,dm,D,3682
10473,PASEO PASSEIG PAU CASALS S/N,43480,41.085833,1.182694,terrestre,SHELL,P,OM,I,3682
10474,CALLE FRANQUESES (DE LES) 12,43480,41.118722,1.155722,terrestre,ALAS,P,dm,D,3682
10475,CALLE VIA MAXIMA 14,43480,41.105722,1.143139,terrestre,SEROIL ENERGY,P,dm,D,3682
10476,CARRER JOSEP CARNER S/N,43480,41.107944,1.152417,terrestre,MKT OIL,P,dm,D,3682
10477,CARRETERA C -14 KM. 31,43490,41.331167,1.176417,terrestre,CEPSA,P,OM,D,3683
10478,CARRETERA C -14 KM. 31,43490,41.331139,1.175500,terrestre,CEPSA,P,OM,I,3683
10479,CR C-12 778,43792,41.180833,0.593444,terrestre,PETRONOR,P,OM,D,3684
10480,HIPER ESCLAT. CTRA. N-340 km 1.145,43391,41.079389,1.062528,terrestre,ESCLATOIL,P,dm,N,3685
10481,TRAVESÍA CR NACIONAL 340 233,43391,41.077500,1.061028,terrestre,SHELL,P,OM,N,3685
10482,CARRETERA C-12 KM. 11,43592,40.905389,0.484917,terrestre,REPSOL,P,OM,N,3686
10483,AVENIDA LA FUENTE S/N,44566,40.824694,-0.201611,terrestre,E.S. AGUAVIVA,P,dm,N,3687
10484,C/ PILON DE LA CORRIDA,44395,40.615250,-1.344639,terrestre,CEREALES TERUEL,R,dm,N,3688
10485,CARRETERA A-224 KM. 0200,44540,41.128361,-0.510583,terrestre,CEPSA,P,dm,D,3689
10486,CARRETERA A-1512 KM. 286,44100,40.412889,-1.440583,terrestre,CEPSA,P,dm,D,3690
10487,N-234 km 75000,44477,40.111500,-0.740056,terrestre,GALP,P,dm,N,3691
10488,CARRETERA A-228 KM. 33500,44432,40.365861,-0.706083,terrestre,GALP,P,OM,D,3692
10489,CARRETERA ZARAGOZA KM. 117,44600,41.053639,-0.156528,terrestre,ALCAMPO,P,dm,N,3693
10490,AVENIDA MAESTRAZGO 4,44600,41.043972,-0.130056,terrestre,CEPSA,P,dm,I,3693
10491,ESCATRON,44600,41.064639,-0.152333,terrestre,COOPERATIVA PUEYOS,R,dm,I,3693
10492,AVENIDA ZARAGOZA 100,44600,41.052500,-0.152722,terrestre,REPSOL,P,OM,D,3693
10493,POLIGONO LAS HORCAS  FINCA 4 1/A-9 4,44600,41.017750,-0.090472,terrestre,GBA,P,dm,D,3693
10494,AVENIDA ZARAGOZA 75,44600,41.052389,-0.148361,terrestre,BONAREA,P,dm,N,3693
10495,CALLE VALMUEL S/N,44600,41.108722,-0.248528,terrestre,COOPERATIVA SAN MIGUEL,R,dm,D,3693
10496,POL. IND. LAS HORCAS PARC. 35,44600,41.026472,-0.103972,terrestre,NINGUNO,R,dm,I,3693
10497,PARAJE VALLES 13,44550,40.901750,-0.382028,terrestre,ALCORCÍ COOPERATIVA DE LABRADORES,R,dm,D,3694
10498,CR N-211 2125,44550,40.894278,-0.377333,terrestre,REPSOL,P,OM,I,3694
10499,NACIONAL 420 CORDOBA-TARRAGONA km 605,44160,40.529083,-1.025306,terrestre,E.S DE ALFAMBRA,P,dm,D,3695
10500,CR TE-820 708,44150,40.680528,-0.696056,terrestre,REPSOL,P,dm,D,3696
10501,POLIGONO LA UMBRIA PARCELAS 272829 272829,44500,40.973306,-0.438806,terrestre,ESTACION DE SERVICIO,R,dm,D,3697
10502,POLIGONO PG. INDUSTRIAL LA UMBRIA 33 33,44500,40.973861,-0.436361,terrestre,GALP,P,dm,N,3697
10503,AVENIDA ALBALATE 7,44500,40.982278,-0.447833,terrestre,REPSOL,P,dm,D,3697
10504,CALLE POLIGONO AGROINDUSTRIAL LOTES B1-B9 1,44357,40.833083,-1.196778,terrestre,GASOLEOS TERUEL,P,dm,N,3698
10505,CARRETERA VIVEL DEL RIO KM. 18,44220,40.898333,-1.138639,terrestre,RIO PANCRUDO,R,dm,D,3699
10506,C/ FRANCISCO FUERTES S/N,44232,40.923694,-1.495889,terrestre,CEREALES TERUEL ,R,dm,D,3700
10507,CAMINO POZUEL S/N,44314,40.812361,-1.482972,terrestre,CEREALES TERUEL,R,dm,N,3701
10508,CARRETERA N-234 KM. 190,44200,40.904778,-1.301194,terrestre,GASOLINERA JILOCA,P,dm,D,3702
10509,CL AVENIDA ESTACION NUEVA 2,44200,40.913361,-1.298306,terrestre,REPSOL,P,OM,D,3702
10510,CARRETERA N-211 KM. 2274,44570,40.946639,-0.230444,terrestre,CEPSA,P,dm,D,3703
10511,CAMINO CALABAZAR 9,44570,40.941028,-0.232694,terrestre,SAN MIGUEL,R,dm,N,3703
10512,ALCOLEA-TARRAGONA S/N,44570,40.944806,-0.230722,terrestre,LA CALANDINA,P,dm,D,3703
10513,CALLE MAYOR S/N,44155,40.616389,-0.760083,terrestre,CEREALES TERUEL,R,dm,N,3704
10514,CALLE DEL 1,44350,40.837056,-1.316222,terrestre,CEREALES TERUEL,R,dm,D,3705
10515,AUTOVIA A-23 KM. 176,44350,40.837611,-1.305361,terrestre,CEPSA,P,OM,D,3705
10516,CARRETERA IGLESUELA KM. S/N,44140,40.508333,-0.407417,terrestre,PETRONOR,P,OM,I,3706
10517,CALLE MAYOR ALTA 80,44630,40.977528,-0.143778,terrestre,SANICOOP,P,dm,D,3707
10518,POLIGONO 11 PARCELA 1 1,44194,40.471639,-1.144528,terrestre,CEREALES TERUEL,R,dm,D,3708
10519,POLIGONO CAMPICHUELO S/N,44370,40.461528,-1.296778,terrestre,GASOLEOS TERUEL,P,dm,N,3709
10520,N-234 km 141,44370,40.482583,-1.251333,terrestre,CEPSA,P,dm,D,3709
10521,VARIANTE DE GEA,44370,40.446806,-1.286278,terrestre,BP,P,dm,D,3709
10522,POLIGONO LAS HAZAS 5,44370,40.458750,-1.245694,terrestre,SUBIGAS,P,dm,N,3709
10523,AVDA. ISIDORO CELMA I,44640,40.935561,-0.086346,terrestre,COOP. CODOÑERA,R,dm,D,3710
10524,CARRERA CARRETERA  COMARCAL S/N,44623,40.931278,0.214778,terrestre,COOP.CRETAS,P,dm,D,3711
10525,AUTOVIA A-23 KM. 202,44490,41.050833,-1.276389,terrestre,REPSOL,P,OM,D,3712
10526,CALLE PEIRON S/N,44490,41.060639,-1.235667,terrestre,GASOLEOS TERUEL,P,dm,N,3712
10527,POLIGONO 13 PARCELA 66 S/N,44711,40.697944,-0.977500,terrestre,CEREALES TERUEL S.COOP.,R,dm,D,3713
10528,CALLE SAN ROQUE 21,44340,40.862472,-1.318750,terrestre,CEREALES TERUEL,R,dm,D,3714
10529,CARRETERA HIJAR N-232 KM. KM 1644,44530,41.170611,-0.442194,terrestre,Q8,P,dm,D,3715
10530,CARRETERA CASTELLON km 164,44530,41.169750,-0.441611,terrestre,SANBRAULIO,R,dm,I,3715
10531,CALLE MAYOR S/N,44169,40.701472,-0.804250,terrestre,CEREALES TERUEL,R,dm,N,3716
10532,CARRETERA A-1514 KM. 105,44420,40.063472,-0.825333,terrestre,REPSOL,P,dm,D,3717
10533,CARRETERA DE CALANDA S/N,44564,40.836200,-0.244624,terrestre,COOP.SAN ANTONIO,P,dm,D,3718
10534,CALLE CL AGUAVIVA 9,44564,40.831472,-0.240250,terrestre,CAMPSA,P,OM,D,3718
10535,C/REHUERTA S/N,44621,41.048172,0.102071,terrestre,NINGUNO,R,dm,D,3719
10536,CALLE MAYOR S/N,44169,40.722667,-0.855667,terrestre,CEREALES TERUEL,R,dm,N,3720
10537,POLIGONO EL TOLLO PARCELA 2/31,44300,40.772944,-1.339556,terrestre,FYCASA LOGISTICA S.L.,P,dm,D,3721
10538,ERAS DEL MAJUELO S/N,44300,40.778000,-1.357000,terrestre,GASOLEOS TERUEL,P,dm,N,3721
10539,AUTOVIA MUDEJAR KM. 165,44300,40.750583,-1.333361,terrestre,REPSOL,P,dm,D,3721
10540,CARRERA NAC.234 KM.1775 ,44300,40.782750,-1.346972,terrestre,REPSOL,P,OM,I,3721
10541,TRAVESÍA N232A ,44652,40.788111,-0.035556,terrestre,REPSOL,P,dm,I,3722
10542,CARRETERA NAC. 211 KM. 1656 KM. ,44700,40.831417,-0.798167,terrestre,REPSOL,P,dm,D,3723
10543,AV. VALENCIA,44400,40.247722,-0.759833,terrestre,BP,P,dm,D,3724
10544,PARCELA LA VARIANTE S/N km 64510,44780,41.028194,-0.806722,terrestre,GASOLEOS TERUEL,P,dm,D,3725
10545,CALLE ITALIA 1,44233,40.885222,-1.567444,terrestre,COOP ODON,R,dm,D,3726
10546,C/ MAYOR,44313,40.739395,-1.496207,terrestre,CEREALES TERUEL,R,dm,N,3727
10547,CARRETERA CR A ALBARRACIN KM. 13,44366,40.547639,-1.651944,terrestre,E.S.ORIHUELA DEL TREMEDAL,P,dm,D,3728
10548,C/ MAYOR,44161,40.588172,-0.987763,terrestre,CEREALES TERUEL,R,dm,N,3729
10549,C/ MAYOR 1,44720,40.762506,-1.029235,terrestre,COOP. PANCRUDO,R,dm,D,3730
10550,CARRETERA A-2413 KM. 1825,44586,40.758778,0.042611,terrestre,SAT. SAN FABIAN,R,dm,I,3731
10551,N-420 km 617.0,44163,40.627667,-1.000472,terrestre,GASOLEOS TERUEL,P,dm,N,3732
10552,CALLE MAYOR 30,44163,40.636194,-1.001639,terrestre,CEREALES TERUEL,R,dm,N,3732
10553,POLIGONO EL PEIRON PARCELA A-1 1,44163,40.627000,-0.998861,terrestre,CEREALES TERUEL,R,dm,N,3732
10554,CALLE HERRERIA S/N,44155,40.506000,-0.860806,terrestre,CEREALES TERUEL,R,dm,N,3733
10555,CALLE OLIVARETS S/N,44589,40.883639,0.052306,terrestre,SERAGAS,P,dm,N,3734
10556,CARRETERA N-232    P.KM. 170.2 KM. ,44510,41.219833,-0.469806,terrestre,REPSOL,P,dm,I,3735
10557,AUTOVIA A-23 KM. 100,44450,40.220056,-0.939889,terrestre,CEPSA,P,OM,I,3736
10558,ACCESO AREA DE EXPANSION GANADERA 2,44450,40.210083,-0.920306,terrestre,CEREALES TERUEL,R,dm,D,3736
10559,CR TE - 200 164,44415,40.190750,-0.655917,terrestre,REPSOL,P,OM,D,3737
10560,CARRETERA SAGUNTO A BURGOS KM. 150,44360,40.564778,-1.285500,terrestre,REPSOL,P,OM,I,612
10560,CARRETERA SAGUNTO A BURGOS KM. 150,44360,40.564778,-1.285500,terrestre,REPSOL,P,OM,I,3738
10561,CARRETERA N. 234 KM. 83,44460,40.149639,-0.823556,terrestre,REPSOL,P,OM,I,3739
10562,CR N-234 1235,44001,40.356944,-1.135639,terrestre,REPSOL,P,OM,D,3740
10563,CR N-234 1235,44001,40.357556,-1.136722,terrestre,REPSOL,P,OM,I,3740
10564,AVENIDA ZARAGOZA 22,44001,40.347889,-1.116611,terrestre,CEPSA,P,dm,D,3740
10565,CUESTA CARRAJETE 2,44003,40.337361,-1.101278,terrestre,CEPSA,P,dm,D,3740
10566,CARRETERA SAN JULIÁN KM. 83,44003,40.338028,-1.101083,terrestre,GASEXPRESS,P,dm,D,3740
10567,C.N 420 A km 5832,44003,40.360472,-1.107917,terrestre,CIVERA,P,dm,I,3740
10568,AVENIDA SAGUNTO 5,44002,40.336611,-1.104944,terrestre,REPSOL,P,OM,D,3740
10569,CL AVDA. DE SAGUNTO-FUENFRESCA S.N,44002,40.332611,-1.087472,terrestre,REPSOL,P,OM,D,3740
10570,CALLE LISBOA 11,44195,40.365083,-1.153889,terrestre,BLANCA,R,dm,D,3741
10571,CALLE POL.IND.LA PAZ CALLE GENOVA PARCELA 137 137,44195,40.362333,-1.152083,terrestre,SUPER CASH VIMAR,P,dm,D,3741
10572,POLIGONO POLIGONO INDUSTRIAL LA PAZ 18,44195,40.363111,-1.146528,terrestre,GASOLEOS TERUEL,P,dm,D,3741
10573,CALLE MAYOR S/N,44396,40.413444,-1.197444,terrestre,CEREALES TERUEL,R,dm,D,3742
10574,CALLE LARGA 2,44397,40.376694,-1.148278,terrestre,CEREALES TERUEL,R,dm,D,3743
10575,C/ POL.LA PAZ CALLE B PARCELA 122,44193,40.361583,-1.150472,terrestre,COTRATUR,R,dm,D,3740
10576,POLIGONO B 27,44193,40.362556,-1.154917,terrestre,AGRIMARTIN,P,dm,D,3740
10577,CAMINO LA VIRGEN S/N,44230,40.958306,-1.434444,terrestre,S.COOP.V.OLMOS,R,dm,N,3744
10578,C/ EL HORNO,44359,40.892200,-1.461152,terrestre,CEREALES TERUEL,R,dm,N,3745
10579,CARRETERA CA-2407 km 6200,44640,40.963722,-0.091861,terrestre,COOPERATIVA DEL CAMPO SAN ANTONIO ABAD,R,dm,D,3746
10580,CARRETERA CARRETERA TORRIJO KM. 05,44393,40.825194,-1.337889,terrestre,CEREALES TERUEL,R,dm,N,3747
10581,CR N-420 6531,44760,40.802472,-0.837611,terrestre,REPSOL,P,dm,D,3748
10582,CALLE BEATO MARTINEZ PASCUAL S/Nº,44594,40.994617,-0.032652,terrestre,SCOAVAL,P,dm,N,3749
10583,POLIGONO INDUSTRIAL TORRE SANCHO S/N,44580,40.863889,0.151778,terrestre,SERSUCO S. COOP.,R,dm,N,3750
10584,CARRETERA A2412 KM. 23,44580,40.865306,0.163472,terrestre,GASOLEOS SERSUCO,P,dm,D,3750
10585,AVENIDA CORTES DE ARAGON 85,44580,40.872528,0.150917,terrestre,CEPSA,P,dm,D,3750
10586,POLIGONO INDUSTRIAL PLANAS P 10 (VALDERROBRES-ALCAÑIZ),44595,40.954583,0.017028,terrestre,COOP. SAN MIGUEL,R,dm,N,3751
10587,PARTIDA TRASCASA POLIGONO 6,44394,40.699617,-1.347402,terrestre,CEREALES TERUEL,R,dm,N,3752
10588,AUTOVIA A-23 KM. 160,44394,40.702417,-1.317556,terrestre,VALCARCE,P,dm,D,3752
10589,CALLE LARGA 2,44380,40.517833,-1.269278,terrestre,GASOLEOS TERUEL,P,dm,N,3753
10590,CAMINO RIO 1,44130,40.284278,-1.147417,terrestre,CEREALES TERUEL,R,dm,D,3754
10591,CARRERA DE MONREAL A ALIAGA S/N,44164,40.683278,-1.098417,terrestre,CEREALES TERUEL,R,dm,N,3755
10592,CR N-401 895,45110,39.732556,-3.985972,terrestre,REPSOL,P,dm,I,3756
10593,AVENIDA CASTILLA LA MANCHA 8,45240,40.014778,-3.805028,terrestre,REPSOL,P,OM,I,3757
10594,CARRETERA CM-4000 KM. 154,45522,39.875500,-4.217389,terrestre,REPSOL,P,OM,D,3758
10595,POLIGONO RIO GUADALQUIVIR 20,45523,40.005750,-4.376333,terrestre,GASOLEOS DEGAS,P,dm,D,3759
10596,CTRA.N-502 km 874,45662,39.793556,-4.869972,terrestre,BP ALCAUDETE DE LA JARA,P,dm,I,3760
10597,CR TO-40 33,45571,39.805750,-5.171306,terrestre,REPSOL,P,dm,I,3761
10598,RONDA DEL RIVERO 6,45571,39.789861,-5.107722,terrestre,COOP. NTRA.SRA.DEL CAMPO,R,dm,N,3762
10599,CARRETERA TOLEDO KM. 21,45420,39.755278,-3.853417,terrestre,PETROLIVA,R,dm,N,3763
10600,CARRETERA CM-4001 KM. 23,45250,39.964750,-3.799889,terrestre,CARBURANTES AÑOVER,P,dm,I,3764
10601,CERRO DE LA VEGA S/N.,45250,39.980417,-3.754611,terrestre,COOP. LA SAGRA,R,dm,N,3764
10602,TRAVESÍA DESVIO 19,45250,39.993278,-3.766194,terrestre, BP  ALOD,P,dm,N,3764
10603,CARRETERA L 54 KM. 7,45122,39.813417,-4.056667,terrestre,REPSOL,P,dm,D,3765
10604,AVENIDA DEL MORO 6,45122,39.816139,-4.057250,terrestre,CARBURANTES ARGÉS S.L.,P,dm,D,3765
10605,CALLE REAL 103,45593,39.942639,-4.028167,terrestre,FAST FUEL,P,dm,D,3766
10606,CALLE EXTRAMUROS S/N,45593,39.942944,-4.027806,terrestre,COOP. SAN ESTEBAN,R,dm,N,3766
10607,CTRA.CM-4006 km 9,45593,39.946667,-4.017222,terrestre,REPSOL,P,dm,I,3766
10608,CTRA. TOLEDO-BARGAS KM. 1700,45593,39.914194,-4.021111,terrestre,AVIA,P,dm,N,3766
10609,PASEO LOS OLIVAREROS 1,45660,39.761611,-4.947056,terrestre,PETROJARA,R,dm,N,3767
10610,CARRETERA CARRETERA TOLEDO KM. 80250,45112,39.805667,-3.987056,terrestre,NAVAMUEL,P,dm,D,3768
10611,AUTOVIA A42 (ENLACE CTRA TO-2516 PK 050) KM. 55,45592,39.992361,-3.964000,terrestre,REPSOL,P,dm,D,3769
10612,CARRETERA C-302 KM. 3840,45890,39.811750,-3.106778,terrestre,GALP,P,dm,D,3770
10613,DIAZ CORDOBES S/N.,45890,39.817861,-3.102583,terrestre,COOP. SAN ANTONIO DE PADUA,R,dm,N,3770
10614,Ctra. N-V km 137300,45595,39.917306,-5.058250,terrestre,GALP,P,OM,N,3771
10615,AUTOVIA A5 KM. 134,45595,39.926417,-5.026639,terrestre,REPSOL,P,dm,D,3771
10616,AVENIDA BENITO ALCALDE SÁNCHEZ 104,45595,39.883083,-4.985806,terrestre,CEPSA,P,dm,D,3771
10617,CARRETERA A-5 KM. 162,45580,39.895500,-5.332778,terrestre,REPSOL,P,dm,D,3772
10618,CR A-5 159,45580,39.895111,-5.303639,terrestre,REPSOL,P,OM,I,3772
10619,CALLE REAL 92,45180,40.087167,-4.117694,terrestre,AGUDO GASOLEOS,P,dm,I,3773
10620,CARRETERA TOLEDO VALMOJADO KM. 246,45180,40.081000,-4.115861,terrestre,PETRODOS,R,dm,D,3773
10621,CERRILLO DE LA SUELA 46,45720,39.432278,-3.463833,terrestre,COOP. LA FE,R,dm,N,3774
10622,CARRETERA C-4133 KM. 15600,45720,39.435667,-3.469389,terrestre,REPSOL,P,dm,I,3774
10623,AUTOVIA AUTOVIA A4 KM. 132,45720,39.354306,-3.487250,terrestre,BP,P,dm,I,3774
10624,CR A-4 1296,45720,39.377833,-3.496083,terrestre,REPSOL,P,dm,I,3774
10625,CARRETERA COMARCAL 4053 KM. 7200,45531,39.961139,-4.418778,terrestre,REPSOL,P,OM,D,3775
10626,CM-4000 km P.K.392,45533,39.893917,-4.453944,terrestre,FARRUCO S.A.,P,dm,N,3776
10627,CARRERA CARRETERA DE CRIÑON S/N,45216,40.182056,-3.886361,terrestre,GALP,P,OM,D,3777
10628,CARRETERA TO-9311-V KM. 1,45542,40.036083,-4.522417,terrestre,SAN ROQUE ( LOW COST ),P,dm,D,3778
10629,AUTOPISTA A-5 KM. 375,45950,40.244667,-4.057528,terrestre,SHELL,P,dm,I,3779
10630,CARRETERA N-V KM. 40,45950,40.223417,-4.075417,terrestre,SHELL,P,OM,D,3779
10631,A-5 km 477,45950,40.184528,-4.136000,terrestre,REPSOL,P,dm,D,3779
10632,CALLE CAMINO PORTASAGO S/N,45950,40.223556,-4.051667,terrestre,BICOCA-OIL,P,dm,D,3779
10633,PASEO ERMITA 5,45950,40.190611,-4.042028,terrestre,PETROCASARRUBIOS,P,dm,N,3779
10634,CARRETERA TO-9312 KM. 08,45641,40.091250,-4.676056,terrestre,GALP,P,dm,D,3780
10635,CR A-5 1032,45683,39.993667,-4.691694,terrestre,REPSOL,P,OM,D,3781
10636,CARRETERA ANTIGUA N-V KM. 1075,45683,39.981444,-4.729000,terrestre,SHELL,P,OM,D,3781
10637,CR A-5 1043,45683,39.988722,-4.703778,terrestre,REPSOL,P,OM,I,3781
10638,CARRETERA SOTO DE CAZALEGAS SECTOR 9-B ANTIGUA NV - KM.1086 KM. 1086,45683,39.976417,-4.745028,terrestre,BALLENOIL,P,dm,D,3781
